1619974800000,2923.72000000,2927.97000000,2920.00000000,2926.69000000,4232.10298000,1619975699999,12372840.89836460,6332,2451.46325000,7166599.82206970,0
1619975700000,2926.69000000,2930.43000000,2924.46000000,2925.70000000,2569.25892000,1619976599999,7521820.21771710,5225,1297.48716000,3798616.82985150,0
1619976600000,2925.70000000,2935.09000000,2925.70000000,2934.55000000,3733.90724000,1619977499999,10946919.53210480,6085,2340.70657000,6863453.89211710,0
1619977500000,2934.55000000,2935.00000000,2931.63000000,2933.16000000,2437.46786000,1619978399999,7149362.31849360,4778,1338.52343000,3926130.85927610,0
1619978400000,2933.17000000,2940.00000000,2930.06000000,2935.42000000,4690.62975000,1619979299999,13776139.25215190,14180,2666.49973000,7831960.25626940,0
1619979300000,2935.42000000,2944.00000000,2933.64000000,2943.81000000,4167.56467000,1619980199999,12250149.51676220,15019,2294.96340000,6746226.23557940,0
1619980200000,2943.82000000,2948.76000000,2940.62000000,2948.10000000,7763.56367000,1619981099999,22873638.63102190,18038,4386.85706000,12923701.42965510,0
1619981100000,2948.09000000,2969.00000000,2947.10000000,2966.55000000,12526.75024000,1619981999999,37082422.37967500,34319,7827.02481000,23165297.66913400,0
1619982000000,2966.54000000,2974.68000000,2958.29000000,2968.91000000,7338.24399000,1619982899999,21766428.64505030,13515,4403.50562000,13062608.21329450,0
1619982900000,2968.90000000,2974.20000000,2963.13000000,2972.06000000,5822.89618000,1619983799999,17289503.54328320,10686,2705.30263000,8032705.65243990,0
1619983800000,2972.06000000,2976.87000000,2962.51000000,2965.54000000,6828.88479000,1619984699999,20280563.18210680,11903,3617.15818000,10743484.52131030,0
1619984700000,2965.35000000,2972.82000000,2962.77000000,2963.56000000,3707.76482000,1619985599999,11002424.68844250,7284,1797.06554000,5332626.26505670,0
1619985600000,2963.57000000,2971.70000000,2962.71000000,2964.00000000,4095.00491000,1619986499999,12151971.82425870,13499,2250.15796000,6677416.06563990,0
1619986500000,2964.00000000,2971.85000000,2963.39000000,2968.70000000,4296.97338000,1619987399999,12752917.67470090,14351,2178.15909000,6464046.07646460,0
1619987400000,2968.69000000,2969.59000000,2953.29000000,2961.94000000,4844.78409000,1619988299999,14345315.62863840,15482,2399.63397000,7105498.58564520,0
1619988300000,2961.86000000,2970.00000000,2960.45000000,2969.18000000,3087.91823000,1619989199999,9157889.24113520,13050,1777.74160000,5272772.98662940,0
1619989200000,2969.19000000,2975.00000000,2964.32000000,2968.01000000,5068.79220000,1619990099999,15057459.31263310,8604,3050.97141000,9063562.06545710,0
1619990100000,2968.00000000,2975.00000000,2965.00000000,2974.02000000,3317.45537000,1619990999999,9855227.30338130,6986,2025.27947000,6016369.92155910,0
1619991000000,2974.01000000,2983.44000000,2973.81000000,2980.85000000,6326.09863000,1619991899999,18849295.76596860,13728,4131.04609000,12308003.72880860,0
1619991900000,2980.84000000,2985.00000000,2970.63000000,2972.77000000,6250.39290000,1619992799999,18615882.00509480,10921,3767.97218000,11224298.08339240,0
1619992800000,2972.77000000,2981.68000000,2971.27000000,2972.85000000,5663.49982000,1619993699999,16857307.88668060,8316,3119.79804000,9286439.67620660,0
1619993700000,2972.72000000,2973.07000000,2953.10000000,2957.35000000,8203.10076000,1619994599999,24284915.36355630,12583,4283.49776000,12681053.15793680,0
1619994600000,2957.42000000,2958.71000000,2928.34000000,2934.04000000,10365.96168000,1619995499999,30506060.41133290,17184,4110.29919000,12094679.46292150,0
1619995500000,2933.59000000,2948.50000000,2933.59000000,2946.57000000,3804.21681000,1619996399999,11196076.70278100,7009,2175.02722000,6401674.50842150,0
1619996400000,2946.53000000,2954.26000000,2938.53000000,2951.40000000,4471.03254000,1619997299999,13180722.63715350,6778,2571.24638000,7580079.39482900,0
1619997300000,2951.61000000,2951.99000000,2945.80000000,2951.02000000,2896.20365000,1619998199999,8541319.13382510,5312,1520.55027000,4484321.78997150,0
1619998200000,2951.02000000,2951.86000000,2935.26000000,2950.36000000,4575.42401000,1619999099999,13479518.45062740,6575,2028.22885000,5974957.60079930,0
1619999100000,2950.37000000,2953.85000000,2949.00000000,2949.56000000,2671.62832000,1619999999999,7885262.18343350,4391,1238.20510000,3654548.73227540,0
1620000000000,2949.33000000,2979.14000000,2949.32000000,2976.38000000,10978.21009000,1620000899999,32577569.40046850,26304,5794.65760000,17198255.46107410,0
1620000900000,2976.28000000,2991.58000000,2976.28000000,2987.86000000,12814.66489000,1620001799999,38265893.18743140,27750,8121.13135000,24251074.99573920,0
1620001800000,2987.99000000,2990.11000000,2977.34000000,2986.00000000,7321.35264000,1620002699999,21853019.97156610,20705,3642.87492000,10875012.13510520,0
1620002700000,2986.00000000,2994.46000000,2985.34000000,2994.06000000,6293.25022000,1620003599999,18821896.34004330,19690,3627.01944000,10847783.20143180,0
1620003600000,2994.06000000,2997.17000000,2988.00000000,2990.33000000,13080.99756000,1620004499999,39169790.84811360,20430,5597.80362000,16761367.90792530,0
